"","ASV2","ASV5","ASV11","ASV25","ASV32","ASV35","ASV38","ASV39","ASV42","ASV45","ASV46","ASV50","ASV52","ASV58","ASV63","ASV92","ASV94","ASV99","ASV103","ASV104","ASV105","ASV110","ASV122","ASV125","ASV128","ASV133","ASV138","ASV139","ASV151","ASV158","ASV167","ASV173","ASV176","ASV179","ASV182","ASV199","ASV221","ASV229","ASV234","ASV239","ASV252","ASV270","ASV291","ASV304","ASV305","ASV311","ASV316","ASV352","ASV361","ASV365","ASV399","ASV410","ASV435","ASV467","ASV506","ASV533","ASV547","ASV550","ASV554","ASV556","ASV595","ASV601","ASV618","ASV620","ASV645","ASV652","ASV686","ASV700","ASV741","ASV766","ASV770","ASV786","ASV809","ASV846","ASV934","ASV1068","ASV1076","ASV1118","ASV1143","ASV1218","ASV1298","ASV1581"
"ASV46",0.00335570469798658,0.00671140939597315,0.0100671140939597,0.0100671140939597,0.0100671140939597,0.00671140939597315,0.0134228187919463,0.00671140939597315,0.00671140939597315,0.00671140939597315,0,0.0100671140939597,0.0100671140939597,0.0134228187919463,0.0104166666666667,0.0100671140939597,0.00671140939597315,0.0202020202020202,0.0100671140939597,0.0201342281879195,0.0100671140939597,0.00671140939597315,0.578397212543554,0.0100671140939597,0.0100671140939597,0.0134228187919463,0.0134228187919463,0.00671140939597315,0.00671140939597315,0.00671140939597315,0.0100671140939597,0.0100671140939597,0.0134228187919463,0.0167785234899329,0.0100671140939597,0.00671140939597315,0.0134228187919463,0.0100671140939597,0.0100671140939597,0.0167785234899329,0.00671140939597315,0.0167785234899329,0.574912891986063,0.0100671140939597,0.0134228187919463,0.0167785234899329,0.00671140939597315,0.104026845637584,0.0100671140939597,0.0167785234899329,0.0100671140939597,0.0100671140939597,0.0134228187919463,0.0100671140939597,0.100671140939597,0.0865051903114187,0.104026845637584,0.0899653979238755,0.104026845637584,0.104026845637584,0.0795847750865052,0.00671140939597315,0.0906040268456376,0.100671140939597,0.104026845637584,0.100671140939597,0.0143884892086331,0.100671140939597,0.0865051903114187,0.023489932885906,0.0865051903114187,0.0973154362416107,0.0134228187919463,0.0201342281879195,0.10738255033557,0.0134228187919463,0.578397212543554,0.0036101083032491,0.578397212543554,0.0973154362416107,0.581881533101045,0.00335570469798658
"ASV50",0.00671140939597315,0.00335570469798658,0.00671140939597315,0.00671140939597315,0.0134228187919463,0.0100671140939597,0.00335570469798658,0.0100671140939597,0.0100671140939597,0.0100671140939597,0.0100671140939597,0,0.0134228187919463,0.00335570469798658,0.00694444444444444,0.00671140939597315,0.0100671140939597,0.0235690235690236,0.00671140939597315,0.023489932885906,0.0134228187919463,0.0100671140939597,0.578397212543554,0.00671140939597315,0.00671140939597315,0.0167785234899329,0.0167785234899329,0.0100671140939597,0.0100671140939597,0.00671140939597315,0.00671140939597315,0.0134228187919463,0.0100671140939597,0.00671140939597315,0.0134228187919463,0.0100671140939597,0.00335570469798658,0.00671140939597315,0.00671140939597315,0.0201342281879195,0.0100671140939597,0.0134228187919463,0.574912891986063,0.0134228187919463,0.0100671140939597,0.0201342281879195,0.0100671140939597,0.10738255033557,0.00671140939597315,0.0201342281879195,0.0134228187919463,0.0134228187919463,0.0100671140939597,0.00671140939597315,0.104026845637584,0.0899653979238755,0.10738255033557,0.0865051903114187,0.10738255033557,0.10738255033557,0.0830449826989619,0.0100671140939597,0.0939597315436242,0.0973154362416107,0.100671140939597,0.104026845637584,0.0179856115107914,0.104026845637584,0.0899653979238755,0.0268456375838926,0.0899653979238755,0.100671140939597,0.0100671140939597,0.0100671140939597,0.104026845637584,0.0167785234899329,0.578397212543554,0.0072202166064982,0.578397212543554,0.100671140939597,0.581881533101045,0.00671140939597315
"ASV52",0.00671140939597315,0.0100671140939597,0.0134228187919463,0.0134228187919463,0.0134228187919463,0.0100671140939597,0.0167785234899329,0.0100671140939597,0.0100671140939597,0.0100671140939597,0.0100671140939597,0.0134228187919463,0,0.0167785234899329,0.0138888888888889,0.0134228187919463,0.0100671140939597,0.0235690235690236,0.0134228187919463,0.023489932885906,0.0134228187919463,0.0100671140939597,0.574912891986063,0.0134228187919463,0.0134228187919463,0.0167785234899329,0.0167785234899329,0.0100671140939597,0.0100671140939597,0.0100671140939597,0.0134228187919463,0.0134228187919463,0.0167785234899329,0.0201342281879195,0.0134228187919463,0.0100671140939597,0.0167785234899329,0.0134228187919463,0.0134228187919463,0.0201342281879195,0.0100671140939597,0.0201342281879195,0.571428571428571,0.0134228187919463,0.0167785234899329,0.0201342281879195,0.0100671140939597,0.10738255033557,0.0134228187919463,0.0201342281879195,0.0134228187919463,0.0134228187919463,0.0167785234899329,0.0134228187919463,0.104026845637584,0.0899653979238755,0.10738255033557,0.0934256055363322,0.10738255033557,0.10738255033557,0.0830449826989619,0.0100671140939597,0.0939597315436242,0.104026845637584,0.10738255033557,0.104026845637584,0.0179856115107914,0.104026845637584,0.0899653979238755,0.0268456375838926,0.0899653979238755,0.100671140939597,0.0167785234899329,0.023489932885906,0.110738255033557,0.0167785234899329,0.574912891986063,0.0072202166064982,0.574912891986063,0.100671140939597,0.578397212543554,0.00671140939597315
"ASV58",0.0100671140939597,0.00671140939597315,0.0100671140939597,0.0100671140939597,0.0167785234899329,0.0134228187919463,0.00671140939597315,0.0134228187919463,0.0134228187919463,0.0134228187919463,0.0134228187919463,0.00335570469798658,0.0167785234899329,0,0.0104166666666667,0.0100671140939597,0.0134228187919463,0.0269360269360269,0.0100671140939597,0.0268456375838926,0.0167785234899329,0.0134228187919463,0.578397212543554,0.0100671140939597,0.0100671140939597,0.0201342281879195,0.0201342281879195,0.0134228187919463,0.0134228187919463,0.0100671140939597,0.0100671140939597,0.0167785234899329,0.0134228187919463,0.0100671140939597,0.0167785234899329,0.0134228187919463,0.00671140939597315,0.0100671140939597,0.0100671140939597,0.023489932885906,0.0134228187919463,0.0167785234899329,0.574912891986063,0.0167785234899329,0.0134228187919463,0.023489932885906,0.0134228187919463,0.110738255033557,0.0100671140939597,0.023489932885906,0.0167785234899329,0.0167785234899329,0.0134228187919463,0.0100671140939597,0.10738255033557,0.0934256055363322,0.110738255033557,0.0899653979238755,0.110738255033557,0.110738255033557,0.0865051903114187,0.0134228187919463,0.0973154362416107,0.100671140939597,0.104026845637584,0.10738255033557,0.0215827338129496,0.10738255033557,0.0934256055363322,0.0302013422818792,0.0934256055363322,0.104026845637584,0.0134228187919463,0.0134228187919463,0.10738255033557,0.0201342281879195,0.578397212543554,0.0108303249097473,0.578397212543554,0.104026845637584,0.581881533101045,0.0100671140939597
"ASV63",0.00694444444444444,0.00347222222222222,0.00694444444444444,0.00694444444444444,0.0138888888888889,0.0104166666666667,0.0104166666666667,0.0104166666666667,0.0104166666666667,0.0104166666666667,0.0104166666666667,0.00694444444444444,0.0138888888888889,0.0104166666666667,0,0.00694444444444444,0.0104166666666667,0.024390243902439,0.00694444444444444,0.0243055555555556,0.0138888888888889,0.0104166666666667,0.584837545126354,0.00694444444444444,0.00694444444444444,0.0173611111111111,0.0173611111111111,0.0104166666666667,0.0104166666666667,0.00694444444444444,0.00694444444444444,0.0138888888888889,0.0104166666666667,0.0138888888888889,0.0138888888888889,0.0104166666666667,0.0104166666666667,0.00694444444444444,0.00694444444444444,0.0208333333333333,0.0104166666666667,0.0138888888888889,0.581227436823105,0.0104166666666667,0.0104166666666667,0.0208333333333333,0.0104166666666667,0.111111111111111,0.00694444444444444,0.0208333333333333,0.0138888888888889,0.0138888888888889,0.0104166666666667,0.00694444444444444,0.107638888888889,0.0931899641577061,0.111111111111111,0.0896057347670251,0.111111111111111,0.111111111111111,0.0860215053763441,0.0104166666666667,0.0972222222222222,0.100694444444444,0.104166666666667,0.107638888888889,0.0186567164179104,0.107638888888889,0.0931899641577061,0.0277777777777778,0.0931899641577061,0.104166666666667,0.0104166666666667,0.0173611111111111,0.107638888888889,0.0173611111111111,0.584837545126354,0.0072202166064982,0.584837545126354,0.104166666666667,0.588447653429603,0.00694444444444444
"ASV92",0.00671140939597315,0.00335570469798658,0.00671140939597315,0.00671140939597315,0.0134228187919463,0.0100671140939597,0.0100671140939597,0.0100671140939597,0.0100671140939597,0.0100671140939597,0.0100671140939597,0.00671140939597315,0.0134228187919463,0.0100671140939597,0.00694444444444444,0,0.0100671140939597,0.0235690235690236,0.00671140939597315,0.023489932885906,0.0134228187919463,0.0100671140939597,0.578397212543554,0.00671140939597315,0.00671140939597315,0.0167785234899329,0.0167785234899329,0.0100671140939597,0.0100671140939597,0.00671140939597315,0.00671140939597315,0.0134228187919463,0.0100671140939597,0.0134228187919463,0.0134228187919463,0.0100671140939597,0.0100671140939597,0.00671140939597315,0.00671140939597315,0.0201342281879195,0.0100671140939597,0.0134228187919463,0.574912891986063,0.0134228187919463,0.0100671140939597,0.0201342281879195,0.0100671140939597,0.10738255033557,0.00671140939597315,0.0201342281879195,0.0134228187919463,0.0134228187919463,0.0100671140939597,0.00671140939597315,0.104026845637584,0.0899653979238755,0.10738255033557,0.0865051903114187,0.10738255033557,0.10738255033557,0.0830449826989619,0.0100671140939597,0.0939597315436242,0.0973154362416107,0.100671140939597,0.104026845637584,0.0179856115107914,0.104026845637584,0.0899653979238755,0.0268456375838926,0.0899653979238755,0.100671140939597,0.0100671140939597,0.0167785234899329,0.104026845637584,0.0167785234899329,0.578397212543554,0.0072202166064982,0.578397212543554,0.100671140939597,0.581881533101045,0.00671140939597315
"ASV94",0.00335570469798658,0.00671140939597315,0.0100671140939597,0.0100671140939597,0.0100671140939597,0.00671140939597315,0.0134228187919463,0.00671140939597315,0.00671140939597315,0.00671140939597315,0.00671140939597315,0.0100671140939597,0.0100671140939597,0.0134228187919463,0.0104166666666667,0.0100671140939597,0,0.0202020202020202,0.0100671140939597,0.0201342281879195,0.0100671140939597,0.00671140939597315,0.574912891986063,0.0100671140939597,0.0100671140939597,0.0134228187919463,0.0134228187919463,0.00671140939597315,0.00671140939597315,0.00671140939597315,0.0100671140939597,0.0100671140939597,0.0134228187919463,0.0167785234899329,0.0100671140939597,0.00671140939597315,0.0134228187919463,0.0100671140939597,0.0100671140939597,0.0167785234899329,0.00671140939597315,0.0167785234899329,0.571428571428571,0.0100671140939597,0.0134228187919463,0.0167785234899329,0.00671140939597315,0.104026845637584,0.0100671140939597,0.0167785234899329,0.0100671140939597,0.0100671140939597,0.0134228187919463,0.0100671140939597,0.100671140939597,0.0865051903114187,0.104026845637584,0.0899653979238755,0.104026845637584,0.104026845637584,0.0795847750865052,0.00671140939597315,0.0906040268456376,0.100671140939597,0.104026845637584,0.100671140939597,0.0143884892086331,0.100671140939597,0.0865051903114187,0.023489932885906,0.0865051903114187,0.0973154362416107,0.0134228187919463,0.0201342281879195,0.10738255033557,0.0134228187919463,0.574912891986063,0.0036101083032491,0.574912891986063,0.0973154362416107,0.578397212543554,0.00335570469798658
"ASV99",0.0168350168350168,0.0202020202020202,0.0235690235690236,0.0235690235690236,0.0235690235690236,0.0202020202020202,0.0269360269360269,0.0202020202020202,0.0202020202020202,0.0202020202020202,0.0202020202020202,0.0235690235690236,0.0235690235690236,0.0269360269360269,0.024390243902439,0.0235690235690236,0.0202020202020202,0,0.0235690235690236,0.0336700336700337,0.0235690235690236,0.0202020202020202,0.574912891986063,0.0235690235690236,0.0235690235690236,0.0269360269360269,0.0269360269360269,0.0202020202020202,0.0202020202020202,0.0202020202020202,0.0235690235690236,0.0235690235690236,0.0269360269360269,0.0303030303030303,0.0235690235690236,0.0202020202020202,0.0269360269360269,0.0235690235690236,0.0235690235690236,0.0303030303030303,0.0202020202020202,0.0303030303030303,0.571428571428571,0.0235690235690236,0.0269360269360269,0.0303030303030303,0.0202020202020202,0.117845117845118,0.0235690235690236,0.0303030303030303,0.0235690235690236,0.0235690235690236,0.0269360269360269,0.0235690235690236,0.114478114478114,0.100694444444444,0.117845117845118,0.104166666666667,0.117845117845118,0.117845117845118,0.09375,0.0202020202020202,0.104377104377104,0.114478114478114,0.117845117845118,0.114478114478114,0.0288808664259928,0.114478114478114,0.100694444444444,0.037037037037037,0.100694444444444,0.111111111111111,0.0269360269360269,0.0269360269360269,0.121212121212121,0.0235690235690236,0.574912891986063,0.0144927536231884,0.574912891986063,0.111111111111111,0.578397212543554,0.0168350168350168
"ASV103",0.00671140939597315,0.00335570469798658,0.00671140939597315,0.00671140939597315,0.0134228187919463,0.0100671140939597,0.0100671140939597,0.0100671140939597,0.0100671140939597,0.0100671140939597,0.0100671140939597,0.00671140939597315,0.0134228187919463,0.0100671140939597,0.00694444444444444,0.00671140939597315,0.0100671140939597,0.0235690235690236,0,0.023489932885906,0.0134228187919463,0.0100671140939597,0.581881533101045,0.00671140939597315,0.00671140939597315,0.0167785234899329,0.0167785234899329,0.0100671140939597,0.0100671140939597,0.00671140939597315,0.00671140939597315,0.0134228187919463,0.0100671140939597,0.0134228187919463,0.0134228187919463,0.0100671140939597,0.0100671140939597,0.00671140939597315,0.00671140939597315,0.0201342281879195,0.0100671140939597,0.0134228187919463,0.578397212543554,0.0134228187919463,0.0100671140939597,0.0201342281879195,0.0100671140939597,0.10738255033557,0.00671140939597315,0.0201342281879195,0.0134228187919463,0.0134228187919463,0.0100671140939597,0.00671140939597315,0.104026845637584,0.0899653979238755,0.10738255033557,0.0865051903114187,0.10738255033557,0.10738255033557,0.0830449826989619,0.0100671140939597,0.0939597315436242,0.0973154362416107,0.100671140939597,0.104026845637584,0.0179856115107914,0.104026845637584,0.0899653979238755,0.0268456375838926,0.0899653979238755,0.100671140939597,0.0100671140939597,0.0167785234899329,0.104026845637584,0.0167785234899329,0.581881533101045,0.0072202166064982,0.581881533101045,0.100671140939597,0.585365853658537,0.00671140939597315
"ASV104",0.0167785234899329,0.0201342281879195,0.023489932885906,0.023489932885906,0.0100671140939597,0.0201342281879195,0.0268456375838926,0.0201342281879195,0.0201342281879195,0.0201342281879195,0.0201342281879195,0.023489932885906,0.023489932885906,0.0268456375838926,0.0243055555555556,0.023489932885906,0.0201342281879195,0.0336700336700337,0.023489932885906,0,0.023489932885906,0.0201342281879195,0.585365853658537,0.023489932885906,0.023489932885906,0.0268456375838926,0.0268456375838926,0.0201342281879195,0.0201342281879195,0.0201342281879195,0.023489932885906,0.023489932885906,0.0268456375838926,0.0302013422818792,0.023489932885906,0.0201342281879195,0.0268456375838926,0.0201342281879195,0.023489932885906,0.0302013422818792,0.0201342281879195,0.0302013422818792,0.581881533101045,0.023489932885906,0.0268456375838926,0.0302013422818792,0.0201342281879195,0.11744966442953,0.023489932885906,0.0302013422818792,0.023489932885906,0.023489932885906,0.0268456375838926,0.023489932885906,0.114093959731544,0.100346020761246,0.11744966442953,0.103806228373702,0.11744966442953,0.11744966442953,0.0934256055363322,0.0201342281879195,0.104026845637584,0.114093959731544,0.11744966442953,0.114093959731544,0.0287769784172662,0.114093959731544,0.100346020761246,0.0369127516778524,0.100346020761246,0.110738255033557,0.0268456375838926,0.0335570469798658,0.120805369127517,0.0268456375838926,0.585365853658537,0.0144404332129964,0.585365853658537,0.110738255033557,0.588850174216028,0.0167785234899329
"ASV105",0.00671140939597315,0.0100671140939597,0.0134228187919463,0.0134228187919463,0.0134228187919463,0.0100671140939597,0.0167785234899329,0.0100671140939597,0.0100671140939597,0.0100671140939597,0.0100671140939597,0.0134228187919463,0.0134228187919463,0.0167785234899329,0.0138888888888889,0.0134228187919463,0.0100671140939597,0.0235690235690236,0.0134228187919463,0.023489932885906,0,0.0100671140939597,0.571428571428571,0.0134228187919463,0.0134228187919463,0.0167785234899329,0.0167785234899329,0.0100671140939597,0.0100671140939597,0.0100671140939597,0.0134228187919463,0.0134228187919463,0.0167785234899329,0.0201342281879195,0.0134228187919463,0.0100671140939597,0.0167785234899329,0.0134228187919463,0.0134228187919463,0.0201342281879195,0.0100671140939597,0.0201342281879195,0.56794425087108,0.0134228187919463,0.0167785234899329,0.0201342281879195,0.0100671140939597,0.10738255033557,0.0134228187919463,0.0201342281879195,0.0134228187919463,0.0134228187919463,0.0167785234899329,0.0134228187919463,0.104026845637584,0.0899653979238755,0.10738255033557,0.0934256055363322,0.10738255033557,0.10738255033557,0.0830449826989619,0.0100671140939597,0.0939597315436242,0.104026845637584,0.10738255033557,0.104026845637584,0.0179856115107914,0.104026845637584,0.0899653979238755,0.0268456375838926,0.0899653979238755,0.100671140939597,0.0167785234899329,0.023489932885906,0.110738255033557,0.0167785234899329,0.571428571428571,0.0072202166064982,0.571428571428571,0.100671140939597,0.574912891986063,0.00671140939597315
"ASV110",0.00335570469798658,0.00671140939597315,0.0100671140939597,0.0100671140939597,0.0100671140939597,0.00671140939597315,0.0134228187919463,0.00671140939597315,0.00671140939597315,0.00671140939597315,0.00671140939597315,0.0100671140939597,0.0100671140939597,0.0134228187919463,0.0104166666666667,0.0100671140939597,0.00671140939597315,0.0202020202020202,0.0100671140939597,0.0201342281879195,0.0100671140939597,0,0.574912891986063,0.0100671140939597,0.0100671140939597,0.00671140939597315,0.0134228187919463,0.00671140939597315,0.00671140939597315,0.00671140939597315,0.0100671140939597,0.0100671140939597,0.0134228187919463,0.0167785234899329,0.00335570469798658,0.00671140939597315,0.0134228187919463,0.0100671140939597,0.0100671140939597,0.0100671140939597,0.00671140939597315,0.0167785234899329,0.571428571428571,0.0100671140939597,0.0134228187919463,0.0100671140939597,0.00671140939597315,0.104026845637584,0.0100671140939597,0.0100671140939597,0.00335570469798658,0.00335570469798658,0.0134228187919463,0.0100671140939597,0.100671140939597,0.0865051903114187,0.104026845637584,0.0899653979238755,0.104026845637584,0.104026845637584,0.0795847750865052,0.00671140939597315,0.0906040268456376,0.100671140939597,0.104026845637584,0.100671140939597,0.0143884892086331,0.100671140939597,0.0865051903114187,0.023489932885906,0.0865051903114187,0.0973154362416107,0.0134228187919463,0.0201342281879195,0.10738255033557,0.0134228187919463,0.574912891986063,0.0036101083032491,0.574912891986063,0.0973154362416107,0.578397212543554,0.00335570469798658
"ASV122",0.574912891986063,0.578397212543554,0.578397212543554,0.581881533101045,0.581881533101045,0.574912891986063,0.581881533101045,0.574912891986063,0.578397212543554,0.578397212543554,0.578397212543554,0.578397212543554,0.574912891986063,0.578397212543554,0.584837545126354,0.578397212543554,0.574912891986063,0.574912891986063,0.581881533101045,0.585365853658537,0.571428571428571,0.574912891986063,0,0.578397212543554,0.581881533101045,0.581881533101045,0.581881533101045,0.578397212543554,0.571428571428571,0.578397212543554,0.578397212543554,0.578397212543554,0.578397212543554,0.578397212543554,0.578397212543554,0.571428571428571,0.578397212543554,0.581881533101045,0.578397212543554,0.581881533101045,0.574912891986063,0.581881533101045,0.00294985250737463,0.578397212543554,0.581881533101045,0.581881533101045,0.571428571428571,0.578947368421053,0.578397212543554,0.581881533101045,0.578397212543554,0.574912891986063,0.581881533101045,0.574912891986063,0.572368421052632,0.564459930313589,0.575657894736842,0.571428571428571,0.582236842105263,0.575657894736842,0.56794425087108,0.571428571428571,0.585526315789474,0.582236842105263,0.575657894736842,0.582236842105263,0.576779026217228,0.578947368421053,0.560975609756098,0.581881533101045,0.56794425087108,0.582236842105263,0.574912891986063,0.578397212543554,0.578947368421053,0.574912891986063,0.00294985250737463,0.578947368421053,0.00294985250737463,0.578947368421053,0.00294985250737463,0.575757575757576
"ASV125",0.00671140939597315,0.00335570469798658,0.00671140939597315,0.00671140939597315,0.0134228187919463,0.0100671140939597,0.0100671140939597,0.0100671140939597,0.0100671140939597,0.0100671140939597,0.0100671140939597,0.00671140939597315,0.0134228187919463,0.0100671140939597,0.00694444444444444,0.00671140939597315,0.0100671140939597,0.0235690235690236,0.00671140939597315,0.023489932885906,0.0134228187919463,0.0100671140939597,0.578397212543554,0,0.00671140939597315,0.0167785234899329,0.0167785234899329,0.0100671140939597,0.0100671140939597,0.00671140939597315,0.00671140939597315,0.0134228187919463,0.0100671140939597,0.0134228187919463,0.0134228187919463,0.0100671140939597,0.0100671140939597,0.00671140939597315,0.00671140939597315,0.0201342281879195,0.0100671140939597,0.0134228187919463,0.574912891986063,0.0134228187919463,0.0100671140939597,0.0201342281879195,0.0100671140939597,0.10738255033557,0.00671140939597315,0.0201342281879195,0.0134228187919463,0.0134228187919463,0.0100671140939597,0.00671140939597315,0.104026845637584,0.0899653979238755,0.10738255033557,0.0865051903114187,0.10738255033557,0.10738255033557,0.0830449826989619,0.0100671140939597,0.0939597315436242,0.0973154362416107,0.100671140939597,0.104026845637584,0.0179856115107914,0.104026845637584,0.0899653979238755,0.0268456375838926,0.0899653979238755,0.100671140939597,0.00335570469798658,0.0167785234899329,0.104026845637584,0.0167785234899329,0.578397212543554,0.0072202166064982,0.578397212543554,0.100671140939597,0.581881533101045,0.00671140939597315
"ASV128",0.00671140939597315,0.00335570469798658,0.00671140939597315,0.00671140939597315,0.0134228187919463,0.0100671140939597,0.0100671140939597,0.0100671140939597,0.0100671140939597,0.0100671140939597,0.0100671140939597,0.00671140939597315,0.0134228187919463,0.0100671140939597,0.00694444444444444,0.00671140939597315,0.0100671140939597,0.0235690235690236,0.00671140939597315,0.023489932885906,0.0134228187919463,0.0100671140939597,0.581881533101045,0.00671140939597315,0,0.0167785234899329,0.0167785234899329,0.0100671140939597,0.0100671140939597,0.00671140939597315,0.00671140939597315,0.0134228187919463,0.0100671140939597,0.0134228187919463,0.0134228187919463,0.0100671140939597,0.0100671140939597,0.00671140939597315,0.00671140939597315,0.0201342281879195,0.0100671140939597,0.0134228187919463,0.578397212543554,0.0134228187919463,0.0100671140939597,0.0201342281879195,0.0100671140939597,0.10738255033557,0.00671140939597315,0.0201342281879195,0.0134228187919463,0.0134228187919463,0.0100671140939597,0.00671140939597315,0.104026845637584,0.0899653979238755,0.10738255033557,0.0865051903114187,0.10738255033557,0.10738255033557,0.0830449826989619,0.0100671140939597,0.0939597315436242,0.0973154362416107,0.100671140939597,0.104026845637584,0.0179856115107914,0.104026845637584,0.0899653979238755,0.0268456375838926,0.0899653979238755,0.100671140939597,0.0100671140939597,0.0167785234899329,0.104026845637584,0.0167785234899329,0.581881533101045,0.0072202166064982,0.581881533101045,0.100671140939597,0.585365853658537,0.00671140939597315
"ASV133",0.0100671140939597,0.0134228187919463,0.0167785234899329,0.0167785234899329,0.0167785234899329,0.0134228187919463,0.0201342281879195,0.0134228187919463,0.0134228187919463,0.0134228187919463,0.0134228187919463,0.0167785234899329,0.0167785234899329,0.0201342281879195,0.0173611111111111,0.0167785234899329,0.0134228187919463,0.0269360269360269,0.0167785234899329,0.0268456375838926,0.0167785234899329,0.00671140939597315,0.581881533101045,0.0167785234899329,0.0167785234899329,0,0.0201342281879195,0.0134228187919463,0.0134228187919463,0.0134228187919463,0.0167785234899329,0.0134228187919463,0.0201342281879195,0.023489932885906,0.0100671140939597,0.0134228187919463,0.0201342281879195,0.0167785234899329,0.0167785234899329,0.00335570469798658,0.0134228187919463,0.023489932885906,0.578397212543554,0.0167785234899329,0.0201342281879195,0.00335570469798658,0.0134228187919463,0.10738255033557,0.0167785234899329,0.00335570469798658,0.0100671140939597,0.0100671140939597,0.0201342281879195,0.0167785234899329,0.104026845637584,0.0899653979238755,0.10738255033557,0.0934256055363322,0.10738255033557,0.10738255033557,0.0830449826989619,0.0134228187919463,0.0939597315436242,0.104026845637584,0.10738255033557,0.104026845637584,0.0215827338129496,0.104026845637584,0.0899653979238755,0.0302013422818792,0.0899653979238755,0.100671140939597,0.0201342281879195,0.0268456375838926,0.110738255033557,0.0201342281879195,0.581881533101045,0.0108303249097473,0.581881533101045,0.100671140939597,0.585365853658537,0.0100671140939597
"ASV138",0.0100671140939597,0.0134228187919463,0.0167785234899329,0.0167785234899329,0.0167785234899329,0.0134228187919463,0.0201342281879195,0.0134228187919463,0.00671140939597315,0.0134228187919463,0.0134228187919463,0.0167785234899329,0.0167785234899329,0.0201342281879195,0.0173611111111111,0.0167785234899329,0.0134228187919463,0.0269360269360269,0.0167785234899329,0.0268456375838926,0.0167785234899329,0.0134228187919463,0.581881533101045,0.0167785234899329,0.0167785234899329,0.0201342281879195,0,0.0134228187919463,0.0134228187919463,0.0134228187919463,0.0167785234899329,0.0167785234899329,0.0201342281879195,0.023489932885906,0.0167785234899329,0.0134228187919463,0.0201342281879195,0.0167785234899329,0.0167785234899329,0.023489932885906,0.0134228187919463,0.023489932885906,0.578397212543554,0.0167785234899329,0.0201342281879195,0.023489932885906,0.0134228187919463,0.110738255033557,0.0167785234899329,0.023489932885906,0.0167785234899329,0.0167785234899329,0.0201342281879195,0.0167785234899329,0.10738255033557,0.0934256055363322,0.110738255033557,0.0968858131487889,0.110738255033557,0.110738255033557,0.0865051903114187,0.0134228187919463,0.0973154362416107,0.10738255033557,0.110738255033557,0.10738255033557,0.0215827338129496,0.10738255033557,0.0934256055363322,0.0302013422818792,0.0934256055363322,0.104026845637584,0.0201342281879195,0.0268456375838926,0.114093959731544,0.0201342281879195,0.581881533101045,0.0108303249097473,0.581881533101045,0.104026845637584,0.585365853658537,0.0100671140939597
"ASV139",0.00335570469798658,0.00671140939597315,0.0100671140939597,0.0100671140939597,0.0100671140939597,0.00671140939597315,0.0134228187919463,0.00671140939597315,0.00671140939597315,0.00671140939597315,0.00671140939597315,0.0100671140939597,0.0100671140939597,0.0134228187919463,0.0104166666666667,0.0100671140939597,0.00671140939597315,0.0202020202020202,0.0100671140939597,0.0201342281879195,0.0100671140939597,0.00671140939597315,0.578397212543554,0.0100671140939597,0.0100671140939597,0.0134228187919463,0.0134228187919463,0,0.00671140939597315,0.00671140939597315,0.0100671140939597,0.0100671140939597,0.0134228187919463,0.0167785234899329,0.0100671140939597,0.00671140939597315,0.0134228187919463,0.0100671140939597,0.0100671140939597,0.0167785234899329,0.00671140939597315,0.0167785234899329,0.574912891986063,0.0100671140939597,0.0134228187919463,0.0167785234899329,0.00671140939597315,0.104026845637584,0.0100671140939597,0.0167785234899329,0.0100671140939597,0.0100671140939597,0.0134228187919463,0.0100671140939597,0.100671140939597,0.0865051903114187,0.104026845637584,0.0899653979238755,0.104026845637584,0.104026845637584,0.0795847750865052,0.00671140939597315,0.0906040268456376,0.100671140939597,0.104026845637584,0.100671140939597,0.0143884892086331,0.100671140939597,0.0865051903114187,0.023489932885906,0.0865051903114187,0.0973154362416107,0.0134228187919463,0.0201342281879195,0.10738255033557,0.0134228187919463,0.578397212543554,0.0036101083032491,0.578397212543554,0.0973154362416107,0.581881533101045,0.00335570469798658
"ASV151",0.00335570469798658,0.00671140939597315,0.0100671140939597,0.0100671140939597,0.0100671140939597,0.00671140939597315,0.0134228187919463,0.00671140939597315,0.00671140939597315,0.00671140939597315,0.00671140939597315,0.0100671140939597,0.0100671140939597,0.0134228187919463,0.0104166666666667,0.0100671140939597,0.00671140939597315,0.0202020202020202,0.0100671140939597,0.0201342281879195,0.0100671140939597,0.00671140939597315,0.571428571428571,0.0100671140939597,0.0100671140939597,0.0134228187919463,0.0134228187919463,0.00671140939597315,0,0.00671140939597315,0.0100671140939597,0.0100671140939597,0.0134228187919463,0.0167785234899329,0.0100671140939597,0.00671140939597315,0.0134228187919463,0.0100671140939597,0.0100671140939597,0.0167785234899329,0.00671140939597315,0.0167785234899329,0.56794425087108,0.0100671140939597,0.0134228187919463,0.0167785234899329,0.00671140939597315,0.104026845637584,0.0100671140939597,0.0167785234899329,0.0100671140939597,0.0100671140939597,0.0134228187919463,0.0100671140939597,0.100671140939597,0.0865051903114187,0.104026845637584,0.0899653979238755,0.104026845637584,0.104026845637584,0.0795847750865052,0.00671140939597315,0.0906040268456376,0.100671140939597,0.104026845637584,0.100671140939597,0.0143884892086331,0.100671140939597,0.0865051903114187,0.023489932885906,0.0865051903114187,0.0973154362416107,0.0134228187919463,0.0201342281879195,0.10738255033557,0.0134228187919463,0.571428571428571,0.0036101083032491,0.571428571428571,0.0973154362416107,0.574912891986063,0.00335570469798658
